# Total Pointers Found: 1054
# Format: Source_Address | Segment | Points_To_Address | Target_Name | Target_Type | Target_Detail
# Pointer size: 8
# Data xref hits: 1054
# Raw pointer hits: 0
------------------------------------------------------------------------------------------------------------------------
21D70 | __const | 1F70E | aOsUnixCanTAssi | string_pointer | "(os/unix) can't assign requested address"
21D78 | __const | 1F737 | aOsUnixNetworkI | string_pointer | "(os/unix) network is down"
21D80 | __const | 1F751 | aOsUnixNetworkI_0 | string_pointer | "(os/unix) network is unreachable"
21D88 | __const | 1F772 | aOsUnixNetworkD | string_pointer | "(os/unix) network dropped connection on reset"
21D90 | __const | 1F7A0 | aOsUnixSoftware | string_pointer | "(os/unix) software aborted connection"
21D98 | __const | 1F7C6 | aOsUnixConnecti | string_pointer | "(os/unix) connection reset by peer"
21DA0 | __const | 1F7E9 | aOsUnixNoBuffer | string_pointer | "(os/unix) no buffer space is available"
21DA8 | __const | 1F810 | aOsUnixSocketIs | string_pointer | "(os/unix) socket is already connected"
21DB0 | __const | 1F836 | aOsUnixSocketIs_0 | string_pointer | "(os/unix) socket is not connected"
21DB8 | __const | 1F858 | aOsUnixCanTSend | string_pointer | "(os/unix) can't send after socket shutdown"
21DC0 | __const | 1F883 | aOsUnixTooManyR | string_pointer | "(os/unix) too many references; can't splice"
21DC8 | __const | 1F8AF | aOsUnixConnecti_0 | string_pointer | "(os/unix) connection timed out"
21DD0 | __const | 1F8CE | aOsUnixConnecti_1 | string_pointer | "(os/unix) connection was refused"
21DD8 | __const | 1F8EF | aOsUnixTooManyL_0 | string_pointer | "(os/unix) too many levels of symbolic links"
21DE0 | __const | 1F91B | aOsUnixFileName | string_pointer | "(os/unix) file name exceeds system maximum limit"
21DE8 | __const | 1F94C | aOsUnixHostIsDo | string_pointer | "(os/unix) host is down"
21DF0 | __const | 1F963 | aOsUnixThereIsN | string_pointer | "(os/unix) there is no route to host"
21DF8 | __const | 1F987 | aOsUnixDirector | string_pointer | "(os/unix) directory is not empty"
21E00 | __const | 1F9A8 | aOsUnixQuotaOnN | string_pointer | "(os/unix) quota on number of processes exceeded"
21E08 | __const | 1F9D8 | aOsUnixQuotaOnN_0 | string_pointer | "(os/unix) quota on number of users exceeded"
21E10 | __const | 1FA04 | aOsUnixQuotaOnA | string_pointer | "(os/unix) quota on available disk space exceeded"
21E18 | __const | 1F042 | aOsKern | string_pointer | "(os/kern)"
21E28 | __const | 21A68 | _err_codes_kern | data_pointer | data_item_size=8
21E40 | __const | 1F04C | aOs | string_pointer | "(os/?)"
21E68 | __const | 1F04C | aOs | string_pointer | "(os/?)"
21E90 | __const | 1F053 | aOsUnix | string_pointer | "(os/unix)"
21EA0 | __const | 21BE8 | _err_codes_unix | data_pointer | data_item_size=8
